latitude,longitude,classification
-10.0,118.0,Southern Hemisphere
90.0,-91.0,Southern Hemisphere
53.0,-99.0,Southern Hemisphere
-58.5,93.5,Northern Hemisphere
51.0,141.0,Southern Hemisphere
-19.0,173.0,Southern Hemisphere
80.5,-103.5,Northern Hemisphere
-80.0,-111.0,Southern Hemisphere
32.0,-93.0,Southern Hemisphere
3.5,46.5,Northern Hemisphere
-83.5,72.5,Northern Hemisphere
-69.0,9.0,Southern Hemisphere
70.5,-25.5,Northern Hemisphere
-62.0,162.0,Southern Hemisphere
-6.5,-29.5,Northern Hemisphere
37.5,-170.5,Northern Hemisphere
3.0,-51.0,Southern Hemisphere
44.5,-166.5,Northern Hemisphere
-48.0,-154.0,Southern Hemisphere
-21.5,50.5,Northern Hemisphere
-21.0,156.0,Southern Hemisphere
-5.0,102.0,Southern Hemisphere
70.5,-173.5,Northern Hemisphere
-37.5,61.5,Northern Hemisphere
87.0,164.0,Southern Hemisphere
-5.0,7.0,Southern Hemisphere
-3.0,-113.0,Southern Hemisphere
51.0,-82.0,Southern Hemisphere
-69.0,50.0,Southern Hemisphere
-7.5,81.5,Northern Hemisphere
-56.5,-124.5,Northern Hemisphere
6.5,-145.5,Northern Hemisphere
-28.5,-134.5,Northern Hemisphere
-85.5,-4.5,Northern Hemisphere
71.5,56.5,Northern Hemisphere
-63.0,133.0,Southern Hemisphere
-53.5,-76.5,Northern Hemisphere
-65.5,-177.5,Northern Hemisphere
-31.0,-73.0,Southern Hemisphere
10.5,-14.5,Northern Hemisphere
-38.5,74.5,Northern Hemisphere
84.5,124.5,Northern Hemisphere
40.5,-175.5,Northern Hemisphere
-38.5,-44.5,Northern Hemisphere
58.5,-82.5,Northern Hemisphere
-69.5,-82.5,Northern Hemisphere
-30.5,-95.5,Northern Hemisphere
61.0,-29.0,Southern Hemisphere
-17.0,-69.0,Southern Hemisphere
-2.0,-57.0,Southern Hemisphere
85.5,-50.5,Northern Hemisphere
-74.0,-149.0,Southern Hemisphere
-73.5,138.5,Northern Hemisphere
24.0,-174.0,Southern Hemisphere
3.5,178.5,Northern Hemisphere
-7.5,51.5,Northern Hemisphere
32.0,9.0,Southern Hemisphere
35.0,-20.0,Southern Hemisphere
-45.5,-157.5,Northern Hemisphere
28.0,-14.0,Southern Hemisphere
28.0,51.0,Southern Hemisphere
9.5,35.5,Northern Hemisphere
-7.5,16.5,Northern Hemisphere
-85.5,43.5,Northern Hemisphere
-41.5,-67.5,Northern Hemisphere
31.5,-102.5,Northern Hemisphere
-85.0,74.0,Southern Hemisphere
50.0,-38.0,Southern Hemisphere
66.5,76.5,Northern Hemisphere
-50.0,69.0,Southern Hemisphere
-61.5,-144.5,Northern Hemisphere
65.0,-32.0,Southern Hemisphere
37.5,-68.5,Northern Hemisphere
-12.0,143.0,Southern Hemisphere
-9.5,171.5,Northern Hemisphere
63.0,-114.0,Southern Hemisphere
5.0,172.0,Southern Hemisphere
32.5,-146.5,Northern Hemisphere
17.5,-52.5,Northern Hemisphere
87.5,-59.5,Northern Hemisphere
31.0,-37.0,Southern Hemisphere
-6.0,177.0,Southern Hemisphere
-6.5,144.5,Northern Hemisphere
67.5,-57.5,Northern Hemisphere
31.5,-169.5,Northern Hemisphere
-66.0,16.0,Southern Hemisphere
-68.5,91.5,Northern Hemisphere
-22.0,-146.0,Southern Hemisphere
-41.0,-39.0,Southern Hemisphere
-73.5,63.5,Northern Hemisphere
-88.5,-11.5,Northern Hemisphere
33.0,107.0,Southern Hemisphere
-7.5,69.5,Northern Hemisphere
47.0,-78.0,Southern Hemisphere
63.5,130.5,Northern Hemisphere
-73.5,-79.5,Northern Hemisphere
6.0,36.0,Southern Hemisphere
-36.5,-105.5,Northern Hemisphere
76.0,149.0,Southern Hemisphere
29.0,-105.0,Southern Hemisphere
52.0,-100.0,Southern Hemisphere
-63.0,-40.0,Southern Hemisphere
90.0,130.0,Southern Hemisphere
60.0,-115.0,Southern Hemisphere
-59.0,-154.0,Southern Hemisphere
4.0,-108.0,Southern Hemisphere
6.0,101.0,Southern Hemisphere
76.5,-13.5,Northern Hemisphere
66.0,-163.0,Southern Hemisphere
55.0,-160.0,Southern Hemisphere
-55.5,75.5,Northern Hemisphere
-53.5,-101.5,Northern Hemisphere
-28.5,-131.5,Northern Hemisphere
-4.0,-139.0,Southern Hemisphere
-73.0,72.0,Southern Hemisphere
44.0,33.0,Southern Hemisphere
50.0,-135.0,Southern Hemisphere
-59.5,-45.5,Northern Hemisphere
76.5,170.5,Northern Hemisphere
89.5,-63.5,Northern Hemisphere
-34.0,-61.0,Southern Hemisphere
-53.5,77.5,Northern Hemisphere
72.0,163.0,Southern Hemisphere
-16.0,72.0,Southern Hemisphere
89.5,33.5,Northern Hemisphere
61.5,-160.5,Northern Hemisphere
36.5,-175.5,Northern Hemisphere
58.0,8.0,Southern Hemisphere
-50.5,95.5,Northern Hemisphere
70.5,-34.5,Northern Hemisphere
40.0,18.0,Southern Hemisphere
66.5,-47.5,Northern Hemisphere
-24.0,21.0,Southern Hemisphere
26.5,-164.5,Northern Hemisphere
76.0,163.0,Southern Hemisphere
-62.0,-159.0,Southern Hemisphere
-38.0,-78.0,Southern Hemisphere
82.0,-71.0,Southern Hemisphere
-77.0,151.0,Southern Hemisphere
-24.5,-67.5,Northern Hemisphere
-33.5,-86.5,Northern Hemisphere
9.0,-13.0,Southern Hemisphere
64.0,-96.0,Southern Hemisphere
62.0,-34.0,Southern Hemisphere
-61.5,-178.5,Northern Hemisphere
-86.5,-38.5,Northern Hemisphere
8.5,111.5,Northern Hemisphere
5.5,-68.5,Northern Hemisphere
6.5,-140.5,Northern Hemisphere
-85.0,-28.0,Southern Hemisphere
-11.5,-106.5,Northern Hemisphere
-38.0,-119.0,Southern Hemisphere
32.5,-89.5,Northern Hemisphere
-28.5,54.5,Northern Hemisphere
89.0,108.0,Southern Hemisphere
87.0,-102.0,Southern Hemisphere
84.5,14.5,Northern Hemisphere
21.5,59.5,Northern Hemisphere
-87.0,115.0,Southern Hemisphere
-17.5,-34.5,Northern Hemisphere
-22.0,-168.0,Southern Hemisphere
-42.0,-60.0,Southern Hemisphere
76.0,-158.0,Southern Hemisphere
89.0,70.0,Southern Hemisphere
-76.5,-32.5,Northern Hemisphere
4.0,53.0,Southern Hemisphere
5.0,157.0,Southern Hemisphere
48.0,-106.0,Southern Hemisphere
-2.0,28.0,Southern Hemisphere
6.5,60.5,Northern Hemisphere
-53.0,164.0,Southern Hemisphere
14.0,4.0,Southern Hemisphere
-26.0,-110.0,Southern Hemisphere
75.0,58.0,Southern Hemisphere
84.0,-96.0,Southern Hemisphere
71.5,-104.5,Northern Hemisphere
-50.0,113.0,Southern Hemisphere
-36.5,175.5,Northern Hemisphere
17.0,-123.0,Southern Hemisphere
58.5,-176.5,Northern Hemisphere
80.0,-96.0,Southern Hemisphere
-3.5,71.5,Northern Hemisphere
6.5,101.5,Northern Hemisphere
10.0,-68.0,Southern Hemisphere
86.0,-126.0,Southern Hemisphere
27.5,-99.5,Northern Hemisphere
40.5,-123.5,Northern Hemisphere
-72.0,175.0,Southern Hemisphere
13.0,-25.0,Southern Hemisphere
-64.5,-81.5,Northern Hemisphere
-13.5,-117.5,Northern Hemisphere
85.5,-142.5,Northern Hemisphere
-58.5,37.5,Northern Hemisphere
-88.0,177.0,Southern Hemisphere
5.0,-74.0,Southern Hemisphere
60.0,64.0,Southern Hemisphere
-80.5,76.5,Northern Hemisphere
-25.0,178.0,Southern Hemisphere
8.0,95.0,Southern Hemisphere
61.5,138.5,Northern Hemisphere
85.0,71.0,Southern Hemisphere
35.5,-134.5,Northern Hemisphere
-67.0,-138.0,Southern Hemisphere
72.5,-130.5,Northern Hemisphere
-4.0,-57.0,Southern Hemisphere
-11.0,102.0,Southern Hemisphere
15.0,-132.0,Southern Hemisphere
62.5,166.5,Northern Hemisphere
24.5,-143.5,Northern Hemisphere
89.5,110.5,Northern Hemisphere
47.0,154.0,Southern Hemisphere
-58.5,178.5,Northern Hemisphere
25.0,-30.0,Southern Hemisphere
64.5,-9.5,Northern Hemisphere
-51.0,-141.0,Southern Hemisphere
-25.5,-176.5,Northern Hemisphere
77.0,-90.0,Southern Hemisphere
-44.0,-66.0,Southern Hemisphere
59.0,72.0,Southern Hemisphere
-59.5,-127.5,Northern Hemisphere
65.5,109.5,Northern Hemisphere
4.5,178.5,Northern Hemisphere
44.0,175.0,Southern Hemisphere
-63.0,34.0,Southern Hemisphere
21.0,105.0,Southern Hemisphere
-68.0,-46.0,Southern Hemisphere
39.0,-56.0,Southern Hemisphere
-47.5,-134.5,Northern Hemisphere
25.5,158.5,Northern Hemisphere
32.0,-146.0,Southern Hemisphere
-59.5,107.5,Northern Hemisphere
-51.5,-25.5,Northern Hemisphere
11.5,-173.5,Northern Hemisphere
-87.0,-123.0,Southern Hemisphere
-88.0,-25.0,Southern Hemisphere
-26.5,66.5,Northern Hemisphere
32.5,65.5,Northern Hemisphere
-46.0,18.0,Southern Hemisphere
-56.5,82.5,Northern Hemisphere
-71.5,65.5,Northern Hemisphere
-25.5,141.5,Northern Hemisphere
2.0,-65.0,Southern Hemisphere
20.0,-159.0,Southern Hemisphere
-83.0,-82.0,Southern Hemisphere
65.0,-65.0,Southern Hemisphere
41.5,29.5,Northern Hemisphere
44.5,-31.5,Northern Hemisphere
20.0,127.0,Southern Hemisphere
54.5,-135.5,Northern Hemisphere
-78.5,10.5,Northern Hemisphere
28.0,152.0,Southern Hemisphere
47.0,129.0,Southern Hemisphere
30.0,81.0,Southern Hemisphere
86.0,121.0,Southern Hemisphere
-65.5,175.5,Northern Hemisphere
46.0,84.0,Southern Hemisphere
-20.5,-40.5,Northern Hemisphere
-32.0,-20.0,Southern Hemisphere
54.0,-83.0,Southern Hemisphere
-41.0,-9.0,Southern Hemisphere
63.0,37.0,Southern Hemisphere
-53.5,173.5,Northern Hemisphere
85.0,5.0,Southern Hemisphere
28.0,117.0,Southern Hemisphere
-14.5,147.5,Northern Hemisphere
73.5,-6.5,Northern Hemisphere
38.5,12.5,Northern Hemisphere
-19.5,111.5,Northern Hemisphere
-53.0,-50.0,Southern Hemisphere
7.5,102.5,Northern Hemisphere
-42.0,-50.0,Southern Hemisphere
50.0,118.0,Southern Hemisphere
17.0,-79.0,Southern Hemisphere
19.0,141.0,Southern Hemisphere
31.0,43.0,Southern Hemisphere
-55.0,-88.0,Southern Hemisphere
-75.5,-157.5,Northern Hemisphere
51.5,95.5,Northern Hemisphere
-66.0,171.0,Southern Hemisphere
79.0,110.0,Southern Hemisphere
-2.5,140.5,Northern Hemisphere
-29.0,-62.0,Southern Hemisphere
57.5,-42.5,Northern Hemisphere
-52.0,-169.0,Southern Hemisphere
-47.0,16.0,Southern Hemisphere
-84.5,-96.5,Northern Hemisphere
68.5,-40.5,Northern Hemisphere
-27.0,28.0,Southern Hemisphere
67.5,-94.5,Northern Hemisphere
-17.5,-124.5,Northern Hemisphere
-10.5,43.5,Northern Hemisphere
-31.0,-129.0,Southern Hemisphere
24.5,47.5,Northern Hemisphere
9.5,135.5,Northern Hemisphere
-21.0,-75.0,Southern Hemisphere
44.0,-5.0,Southern Hemisphere
39.0,135.0,Southern Hemisphere
65.0,-75.0,Southern Hemisphere
-71.0,127.0,Southern Hemisphere
13.0,-74.0,Southern Hemisphere
14.5,-38.5,Northern Hemisphere
-29.5,15.5,Northern Hemisphere
85.0,108.0,Southern Hemisphere
-72.5,52.5,Northern Hemisphere
-0.5,5.5,Northern Hemisphere
21.0,48.0,Southern Hemisphere
-25.0,-2.0,Southern Hemisphere
-22.5,66.5,Northern Hemisphere
60.5,151.5,Northern Hemisphere
8.5,7.5,Northern Hemisphere
-65.5,-97.5,Northern Hemisphere
52.5,-153.5,Northern Hemisphere
-25.0,51.0,Southern Hemisphere
22.5,-36.5,Northern Hemisphere
-9.5,-93.5,Northern Hemisphere
-65.5,138.5,Northern Hemisphere
-43.5,-31.5,Northern Hemisphere
